store_id,store_name,store_name_english,score,review_cnt,tabelog_lunch_budget_min,tabelog_lunch_budget_max,tabelog_dinner_budget_min,tabelog_dinner_budget_max,customer_lunch_budget_min,customer_lunch_budget_max,customer_dinner_budget_min,customer_dinner_budget_max,genre,url,url_english,address,latitude,longitude,prefecture,address_english,prefecture_english,website
00000016,銀寿司,Ginzushi,3.64,110,4000,4999,10000,14999,4000,4999,10000,14999,sushi,https://tabelog.com/chiba/A1201/A120101/12046922/,https://tabelog.com/en/chiba/A1201/A120101/12046922/,千葉県千葉市中央区白旗2-5-9,35.5786794,140.1412666,千葉県,2-chome-5-9 Shirahata Chuo-ku Chiba,Ciba,https://peraichi.com/landing_pages/view/ginzushi
00000017,福鮨,Fukusushi,3.63,69,4000,4999,10000,14999,4000,4999,15000,19999,sushi,https://tabelog.com/aichi/A2301/A230103/23008537/,https://tabelog.com/en/aichi/A2301/A230103/23008537/,愛知県名古屋市中区栄4丁目5番14号 宗次ホールＢ１Ｆ,35.1689389,136.9126917,愛知県,4-chome-5-14 Sakae Naka-ku Nagoya Aichi,Aichi,
00000018,小判寿司,Kobanzushi,4.12,217,8000,9999,10000,14999,10000,14999,20000,29999,sushi,https://tabelog.com/fukushima/A0703/A070304/7000810/,https://tabelog.com/en/fukushima/A0703/A070304/7000810/,福島県東白川郡棚倉町大字棚倉字古町30-2,37.0281814,140.3893437,福島県,Furumachi-30-2 Tanagura Higashishirakawa-gun Fukushima,Fukushima,https://www.kobantanagura.com/
00000019,すし人　酒伊,Sushibitosakai,3.67,130,8000,9999,20000,29999,10000,14999,20000,29999,sushi,https://tabelog.com/aichi/A2301/A230103/23029402/,https://tabelog.com/en/aichi/A2301/A230103/23029402/,愛知県名古屋市中区丸の内3-6-17 KsBEEビル　2F,35.1761533,136.9072148,愛知県,3-chome-6-17 Marunouchi Naka-ku Nagoya Aichi,Aichi,http://sushibito-sakai.com/
00000020,宝すし,Takarasushi,3.65,271,6000,7999,15000,19999,6000,7999,15000,19999,sushi,https://tabelog.com/hokkaido/A0106/A010601/1000103/,https://tabelog.com/en/hokkaido/A0106/A010601/1000103/,北海道小樽市花園1-9-18,43.1919837,140.9983427,北海道,1-chome-1-9-18 Hanazono Otaru Hokkaido,Hokkaido,http://www.takarasushi.jp/
00000021,なか條,nakajyo,3.93,192,6000,7999,15000,19999,6000,7999,50000,59999,sushi,https://tabelog.com/kanagawa/A1401/A140104/14065294/,https://tabelog.com/en/kanagawa/A1401/A140104/14065294/,神奈川県横浜市中区住吉町3-29 関内住吉ビル　1F,35.4465332,139.6374982,神奈川県,3-chome-29 Sumiyoshicho Naka-ku Yokohama Kanagawa,Kanagawa,http://www.kannai-nakajo.jp/
00000022,菊寿し,Kikuzushi,3.76,79,6000,7999,15000,19999,3000,3999,8000,9999,sushi,https://tabelog.com/nagano/A2001/A200106/20000198/,https://tabelog.com/en/nagano/A2001/A200106/20000198/,長野県上水内郡飯綱町普光寺925,36.7538789,138.2445844,長野県,925 Fukoji Iizuna Kamiminochi-gun Nagano,Nagano,
00000023,にぎり鮨 一五〇,Nigirizushiichigoichie,3.73,168,2000,2999,3000,3999,3000,3999,4000,4999,sushi,https://tabelog.com/aichi/A2305/A230503/23072516/,https://tabelog.com/en/aichi/A2305/A230503/23072516/,愛知県高浜市碧海町2-3-9,34.9212545,136.9845906,愛知県,2-chome-3-9 Aomicho Takahama Aichi,Aichi,https://www.midorizushi.com/150/
00000024,雪家,Yukiya,3.67,91,2000,2999,20000,29999,3000,3999,20000,29999,sushi,https://tabelog.com/niigata/A1501/A150101/15011477/,https://tabelog.com/en/niigata/A1501/A150101/15011477/,新潟県新潟市中央区明石1-1-10,37.9155454,139.0641673,新潟県,1-chome-1-10 Akashi Chuo-ku Niigata,Niigata,
00000025,すゝき野 鮨金,Susukinosushikin,3.97,263,2000,2999,20000,29999,3000,3999,30000,39999,sushi,https://tabelog.com/hokkaido/A0101/A010103/1002644/,https://tabelog.com/en/hokkaido/A0101/A010103/1002644/,北海道札幌市中央区南四条西4-4-7 松岡ビル 1F,43.0558778,141.3525928,北海道,4-chome-4 Minami 4 Johigashi Chuo Ward Sapporo Hokkaido,Hokkaido,
00000026,鮨 登喜和,sushitokiwa,4.25,225,10000,14999,20000,29999,15000,19999,20000,29999,sushi,https://tabelog.com/niigata/A1505/A150502/15001390/,https://tabelog.com/en/niigata/A1505/A150502/15001390/,新潟県新発田市中央町3-7-8,37.9491409,139.3245185,新潟県,3-chome-7-8 Chuocho Shibata Niigata,Niigata,http://tokiwasushi.top
00000027,寿し道 桜田,Sushimichisakurada,4.04,204,20000,29999,30000,39999,20000,29999,30000,39999,sushi,https://tabelog.com/aichi/A2301/A230103/23070288/,https://tabelog.com/en/aichi/A2301/A230103/23070288/,愛知県名古屋市中区丸の内3-10-29,35.1758688,136.902847,愛知県,3-chome-10-29 Marunouchi Naka-ku Nagoya Aichi,Aichi,https://www.sushimichi-sakurada.com/
