store_id,store_name,store_name_english,score,review_cnt,tabelog_lunch_budget_min,tabelog_lunch_budget_max,tabelog_dinner_budget_min,tabelog_dinner_budget_max,customer_lunch_budget_min,customer_lunch_budget_max,customer_dinner_budget_min,customer_dinner_budget_max,genre,url,url_english,address,latitude,longitude,prefecture,address_english,prefecture_english,website
00000032,ベジキッチン,VEG KITCHEN,3.66,429,1000,1999,1000,1999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1311/A131101/13168026/,https://tabelog.com/en/tokyo/A1311/A131101/13168026/,東京都台東区台東3-44-8,35.7054505,139.7778287,東京都,3-chome-44-8 Taito Taito City Tokyo-to,Tokyo,
00000033,スパイスカフェ,SPICE Cafe,3.74,1018,1000,1999,6000,7999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1312/A131203/13002935/,https://tabelog.com/en/tokyo/A1312/A131203/13002935/,東京都墨田区文花1-6-10,35.7097245,139.8199123,東京都,Bunka Sumida City Tokyo,Tokyo,https://spicecafe.jp/1-1
00000034,バインミー☆サンドイッチ,Baimmisandoicchi,3.59,724,0,999,0,999,0,999,0,999,asia,https://tabelog.com/tokyo/A1305/A130503/13103176/,https://tabelog.com/en/tokyo/A1305/A130503/13103176/,東京都新宿区高田馬場4-9-18 畔上セブンビル 1F,35.7132389,139.7031536,東京都,4-chome-9-18 Takadanobaba Shinjuku City Tokyo-to,Tokyo,http://banhmi3.exblog.jp/
00000035,ナンディニ 虎ノ門店,NANDHINI,3.69,560,1000,1999,2000,2999,1000,1999,3000,3999,asia,https://tabelog.com/tokyo/A1301/A130103/13206264/,https://tabelog.com/en/tokyo/A1301/A130103/13206264/,東京都港区西新橋2-22-1 ル・グラシエルBLDG4 1F,35.66572840000001,139.7528698,東京都,2-chome-22-1 Nishishinbashi Minato City Tokyo-to,Tokyo,http://www.nandhini.jp
00000036,アーンドラ・ダバ,Andhra Dhaba,3.65,545,1000,1999,3000,3999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1310/A131002/13199412/,https://tabelog.com/en/tokyo/A1310/A131002/13199412/,東京都千代田区内神田3-7-8 サトウハウスビル 2F,35.69074850000001,139.7701926,東京都,Uchikanda Chiyoda City Tokyo,Tokyo,
00000037,ゼロツー ナシカンダール トーキョー,Zerotsunashikandarutokyo,3.61,237,1000,1999,3000,3999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1302/A130201/13266576/,https://tabelog.com/en/tokyo/A1302/A130201/13266576/,東京都千代田区大手町1-9-2 グランキューブ 1F,35.6884052,139.7647492,東京都,1-chome-9-2 Ōtemachi Chiyoda City Tokyo,Tokyo,
00000038,ベトナムちゃん,Betonamuchan,3.69,1029,1000,999,4000,4999,1000,1999,4000,4999,asia,https://tabelog.com/tokyo/A1304/A130404/13122530/,https://tabelog.com/en/tokyo/A1304/A130404/13122530/,東京都新宿区百人町1-19-17,35.7015003,139.6963724,東京都,1-chome-19-17 Hyakunincho Shinjuku City Tokyo-to,Tokyo,
00000039,SEABIRD COLONY 銀座本店,SEABIRD COLONY,3.60,675,1000,1999,6000,7999,3000,3999,10000,14999,asia,https://tabelog.com/tokyo/A1301/A130101/13257559/,https://tabelog.com/en/tokyo/A1301/A130101/13257559/,東京都中央区銀座5-4-15 西五ビル 3F,35.671569,139.7629418,東京都,5-chome-4-15 Ginza Chuo City Tokyo,Tokyo,
00000040,タンドールバル カマル2号,Tandoorbarkamarunigou,3.69,422,1000,1999,2000,2999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1312/A131202/13231356/,https://tabelog.com/en/tokyo/A1312/A131202/13231356/,東京都江東区亀戸6-24-8 ニューハウス亀戸 1F,35.6957102,139.8265177,東京都,6-chome-24-8 Kameido Koto City Tokyo-to,Tokyo,https://kamal-pur.com/index-kame.html
00000041,バーワルチー,BAWARCHI,3.65,304,1000,999,1000,1999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1323/A132305/13112191/,https://tabelog.com/en/tokyo/A1323/A132305/13112191/,東京都北区赤羽1-18-2 石井ビル 1F,35.7795437,139.7203595,東京都,Akabane Kita City Tokyo,Tokyo,
00000042,グルガオン,GURGAON,3.71,2118,1000,1999,2000,2999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1301/A130101/13002457/,https://tabelog.com/en/tokyo/A1301/A130101/13002457/,東京都中央区銀座1-6-13 銀座１０６ビル　Ｂ１Ｆ,35.6745265,139.7673445,東京都,1-chome-6-13 Ginza Chuo City Tokyo-to,Tokyo,http://gurgaontokyo.com/
00000043,ラジャ,RAJA,3.67,169,1000,1999,2000,2999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1318/A131810/13009199/,https://tabelog.com/en/tokyo/A1318/A131810/13009199/,東京都渋谷区代々木4-2-8 ピースビル　１Ｆ,35.6787344,139.6932812,東京都,4-chome-2-8 Yoyogi Shibuya City Tokyo-to,Tokyo,
00000044,OLD NEPAL TOKYO,o-rudonepa-rutoukyou,3.67,187,2000,2999,10000,14999,2000,2999,10000,14999,asia,https://tabelog.com/tokyo/A1318/A131813/13248272/,https://tabelog.com/en/tokyo/A1318/A131813/13248272/,東京都世田谷区豪徳寺1-42-11,35.6546185,139.6478813,東京都,1-chome-42-11 Gotokuji Setagaya City Tokyo-to,Tokyo,
00000045,初台スパイス食堂 和魂印才たんどーる,hatsudaisupaisushokudouwakoninsaitando-ru,3.68,370,2000,2999,10000,14999,1000,1999,5000,5999,asia,https://tabelog.com/tokyo/A1318/A131807/13195398/,https://tabelog.com/en/tokyo/A1318/A131807/13195398/,東京都新宿区西新宿4-41-10 スカイコート西新宿 １Ｆ,35.6847037,139.6854144,東京都,Nishishinjuku Shinjuku City Tokyo,Tokyo,https://tandoor1997.com/
00000046,イズミル,izmir,3.57,194,2000,2999,10000,14999,1000,1999,3000,3999,asia,https://tabelog.com/tokyo/A1319/A131905/13000663/,https://tabelog.com/en/tokyo/A1319/A131905/13000663/,東京都杉並区阿佐谷北2-13-2 阿佐谷北口駅前ビル（パサージュ） 2F,35.7056918,139.6362032,東京都,2-chome-13-2 Asagayakita Suginami City Tokyo-to,Tokyo,http://www.asagaya-izmir.com/
00000047,スパイスバル猫六,supaisubarunekoroku,3.71,224,1000,1999,4000,4999,1000,1999,4000,4999,asia,https://tabelog.com/tokyo/A1312/A131203/13167391/,https://tabelog.com/en/tokyo/A1312/A131203/13167391/,東京都墨田区東向島2-14-2,35.7175385,139.8158854,東京都,2-chome-14-2 Higashimukojima Sumida City Tokyo-to,Tokyo,
00000048,デリー 銀座店,DELHI,3.71,1553,1000,1999,2000,2999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1301/A130101/13002616/,https://tabelog.com/en/tokyo/A1301/A130101/13002616/,東京都中央区銀座6-3-11 西銀座ビル 3F,35.6711801,139.7608753,東京都,6-chome-3-11 Ginza Chuo City Tokyo-to,Tokyo,http://www.delhi.co.jp/
00000049,ロス・バルバドス,Los Barbados,3.61,232,1000,999,3000,3999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1303/A130301/13111493/,https://tabelog.com/en/tokyo/A1303/A130301/13111493/,東京都渋谷区宇田川町41-26 パピエビル１０４,35.6627608,139.6953054,東京都,41-26 Udagawacho Shibuya City Tokyo-to,Tokyo,
00000050,サンサール 小岩店,Sansaru,3.71,448,1000,999,3000,3999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1312/A131204/13009589/,https://tabelog.com/en/tokyo/A1312/A131204/13009589/,東京都江戸川区南小岩5-18-16 ニューシャトレー　１０３,35.7260232,139.8825087,東京都,5-chome-18-16 Minamikoiwa Edogawa City Tokyo-to,Tokyo,http://www.san-sar.info/
00000051,アーンドラ・キッチン,Andhra Kitchen,3.68,1234,2000,999,2000,2999,2000,2999,2000,2999,asia,https://tabelog.com/tokyo/A1311/A131101/13096305/,https://tabelog.com/en/tokyo/A1311/A131101/13096305/,東京都台東区上野3-20-2 水野ビル　B1F,35.7057258,139.773928,東京都,3-chome-20-2 Ueno Taito City Tokyo-to,Tokyo,
00000052,ハリマ・ケバブ・ビリヤニ,Halima kebab biryani,3.67,1378,1000,999,2000,2999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1311/A131101/13168753/,https://tabelog.com/en/tokyo/A1311/A131101/13168753/,東京都台東区東上野3-36-7 1F,35.71150799999999,139.7803248,東京都,3-chome-36-7 Higashiueno Taito City Tokyo-to,Tokyo,
00000053,ヒマラヤテーブル,Himalaya Table,3.57,135,1000,999,2000,2999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1310/A131002/13153700/,https://tabelog.com/en/tokyo/A1310/A131002/13153700/,東京都千代田区内神田3-5-5 大同ビル  2F,35.6907817,139.7690945,東京都,Uchikanda Chiyoda City Tokyo,Tokyo,http://himalaya-table.info/
00000054,ペルー料理 bepocah,Bepocah,3.76,310,1000,999,8000,9999,1000,1999,10000,14999,asia,https://tabelog.com/tokyo/A1306/A130601/13153983/,https://tabelog.com/en/tokyo/A1306/A130601/13153983/,東京都渋谷区神宮前2-17-6,35.672608,139.7102681,東京都,2-chome-17-6 Jingumae Shibuya City Tokyo-to,Tokyo,https://www.bepocah.com/
00000055,ガラムマサラ,Garamumasara,3.71,788,1000,1999,3000,3999,1000,1999,3000,3999,asia,https://tabelog.com/tokyo/A1318/A131813/13013124/,https://tabelog.com/en/tokyo/A1318/A131813/13013124/,東京都世田谷区経堂1-22-18 タイムポート経堂 2Ｆ,35.65072079999999,139.6358645,東京都,1-chome-22-18 Kyodo Setagaya City Tokyo-to,Tokyo,
00000056,スパイスボックス,Spice Box,3.66,838,1000,1999,2000,2999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1310/A131002/13191118/,https://tabelog.com/en/tokyo/A1310/A131002/13191118/,東京都千代田区内神田1-15-12 第二斉木ビル 1F,35.6921598,139.765787,東京都,1-chome-15-12 Uchikanda Chiyoda City Tokyo-to,Tokyo,
00000057,ケララの風モーニング,Keraranokazenomoningu,3.67,146,0,999,2000,2999,0,999,1000,1999,asia,https://tabelog.com/tokyo/A1315/A131502/13230241/,https://tabelog.com/en/tokyo/A1315/A131502/13230241/,東京都大田区山王3-1-10,35.58542,139.7255971,東京都,Sanno Ota City Tokyo,Tokyo,https://kerala-morning.sakura.ne.jp/
00000058,タンドールバル カマルプール 木場店,Kamarupuru,3.72,1673,1000,1999,2000,2999,1000,1999,4000,4999,asia,https://tabelog.com/tokyo/A1313/A131303/13128960/,https://tabelog.com/en/tokyo/A1313/A131303/13128960/,東京都江東区東陽3-20-9 鈴木ビル 1F,35.66891270000001,139.8109596,東京都,3-chome-20-9 Toyo Koto City Tokyo-to,Tokyo,https://kamal-pur.com/index.html
00000059,インド料理 想いの木,indoryouriomoinoki,3.74,923,1000,1999,5000,5999,1000,1999,5000,5999,asia,https://tabelog.com/tokyo/A1309/A130905/13023967/,https://tabelog.com/en/tokyo/A1309/A130905/13023967/,東京都新宿区神楽坂5-22 KS神楽坂　 2F,35.7023,139.7378098,東京都,5-chome-22 Kagurazaka Shinjuku City Tokyo-to,Tokyo,http://www.omoinoki.com/
00000060,コチン ニヴァース,COCHIN NIVAS,3.71,844,1000,1999,1000,1999,1000,1999,1000,1999,asia,https://tabelog.com/tokyo/A1304/A130401/13056242/,https://tabelog.com/en/tokyo/A1304/A130401/13056242/,東京都新宿区西新宿5-9-17 1F,35.6917268,139.6859229,東京都,5-chome-9-17 Nishishinjuku Shinjuku City Tokyo-to,Tokyo,
00000061,アラリヤ ランカ 五反田本店,Arariyaranka,3.58,318,1000,1999,2000,2999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1316/A131603/13245471/,https://tabelog.com/en/tokyo/A1316/A131603/13245471/,東京都品川区西五反田2-12-15 五反田リーラハイタウン 1F,35.6266975,139.7194218,東京都,2-chome-12-15 Nishigotanda Shinagawa City Tokyo-to,Tokyo,http://www.araliyalanka.company
00000062,タイ料理 みもっと,Tairyourimimotto,3.66,113,1000,1999,15000,19999,1000,1999,15000,19999,asia,https://tabelog.com/tokyo/A1316/A131601/13238530/,https://tabelog.com/en/tokyo/A1316/A131601/13238530/,東京都目黒区目黒1-24-7,35.635197,139.7099855,東京都,1-chome-24-7 Meguro Meguro City Tokyo-to,Tokyo,https://yoyaku.at/mymot
00000063,TOKYO BHAVAN,TOKYO BHAVAN,3.64,266,1000,1999,2000,2999,1000,1999,4000,4999,asia,https://tabelog.com/tokyo/A1309/A130905/13284013/,https://tabelog.com/en/tokyo/A1309/A130905/13284013/,東京都千代田区飯田橋1-12-7 MSビル,35.6989068,139.7483185,東京都,Tokyo Chiyoda City Iidabashi 1-chome−12−７ 飯田橋センタービル,Tokyo,
00000064,ADI,ADI,3.63,127,1000,1999,15000,19999,2000,2999,10000,14999,asia,https://tabelog.com/tokyo/A1317/A131701/13248455/,https://tabelog.com/en/tokyo/A1317/A131701/13248455/,東京都目黒区上目黒2-46-7,35.6417513,139.6956182,東京都,2 Chome-46 Kamimeguro Meguro City Tokyo,Tokyo,http://adi-tokyo.com/
00000065,アチャラナータ,Acharanata,3.58,365,1000,999,3000,3999,1000,1999,2000,2999,asia,https://tabelog.com/tokyo/A1319/A131902/13156154/,https://tabelog.com/en/tokyo/A1319/A131902/13156154/,東京都中野区中野2-27-14 丸萬ビル 3F,35.7038199,139.666021,東京都,Nakano Nakano City Tokyo,Tokyo,
00000066,對馬流 南インド系辛口料理店 タリカロ,tsushimaryuuminamiindokeikarakuchiryouritentarikaro,3.67,220,1000,1999,3000,3999,2000,2999,3000,3999,asia,https://tabelog.com/tokyo/A1319/A131907/13255518/,https://tabelog.com/en/tokyo/A1319/A131907/13255518/,東京都杉並区西荻南3-15-13 高梨ビル 1F,35.703599,139.6016463,東京都,3-chome-15-13 Nishiogiminami Suginami City Tokyo,Tokyo,
